"EmployeeID","Age","Attrition","BusinessTravel","Department","DistanceFromHome","Education","EducationField","Gender","JobLevel","JobRole","MaritalStatus","MonthlyIncome","NumCompaniesWorked","PercentSalaryHike","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","YearsAtCompany","YearsSinceLastPromotion","YearsWithCurrManager","JobInvolvement","PerformanceRating","EnvironmentSatisfaction","JobSatisfaction","WorkLifeBalance"
426.0,25.0,"Yes","Travel_Rarely","Research & Development",1.0,2.0,"Life Sciences","Male",1.0,"Sales Executive","Married",32120.0,1.0,15.0,1.0,"1",3.0,1.0,0.0,0.0,2.0,3.0,"3","2","3"
427.0,40.0,"No","Travel_Rarely","Research & Development",1.0,4.0,"Medical","Male",2.0,"Research Scientist","Divorced",192320.0,2.0,14.0,1.0,"11",3.0,1.0,0.0,0.0,3.0,3.0,"1","2","2"
428.0,26.0,"No","Travel_Frequently","Sales",11.0,3.0,"Marketing","Male",2.0,"Healthcare Representative","Single",22670.0,1.0,19.0,3.0,"7",2.0,7.0,0.0,7.0,2.0,3.0,"3","1","3"
429.0,41.0,"No","Travel_Rarely","Research & Development",1.0,4.0,"Medical","Male",1.0,"Research Scientist","Single",195170.0,2.0,13.0,0.0,"20",5.0,18.0,2.0,17.0,3.0,3.0,"4","1","3"
430.0,36.0,"No","Travel_Rarely","Research & Development",9.0,3.0,"Life Sciences","Female",2.0,"Healthcare Representative","Single",24360.0,4.0,13.0,0.0,"16",3.0,11.0,3.0,9.0,1.0,3.0,"3","3","3"
431.0,19.0,"Yes","Travel_Rarely","Research & Development",15.0,3.0,"Life Sciences","Male",2.0,"Research Scientist","Single",160640.0,1.0,15.0,1.0,"1",3.0,1.0,0.0,0.0,3.0,3.0,"4","2","4"
432.0,20.0,"Yes","Travel_Rarely","Research & Development",29.0,3.0,"Life Sciences","Female",3.0,"Laboratory Technician","Single",27070.0,1.0,11.0,0.0,"1",2.0,1.0,0.0,0.0,3.0,3.0,"1","1","3"
433.0,31.0,"No","Travel_Rarely","Research & Development",1.0,4.0,"Life Sciences","Male",4.0,"Research Director","Married",190680.0,0.0,12.0,0.0,"10",1.0,9.0,8.0,5.0,3.0,3.0,"4","4","1"
434.0,40.0,"No","Travel_Frequently","Sales",1.0,3.0,"Marketing","Male",1.0,"Research Scientist","Divorced",39310.0,8.0,19.0,0.0,"3",2.0,1.0,0.0,0.0,2.0,3.0,"4","2","3"
435.0,32.0,"No","Travel_Rarely","Research & Development",24.0,3.0,"Life Sciences","Male",4.0,"Laboratory Technician","Married",37300.0,1.0,25.0,1.0,"8",4.0,8.0,6.0,3.0,3.0,4.0,"3","1","4"
436.0,36.0,"Yes","Travel_Rarely","Research & Development",10.0,3.0,"Medical","Male",3.0,"Sales Executive","Married",22320.0,1.0,12.0,1.0,"16",2.0,16.0,3.0,7.0,3.0,3.0,"3","4","3"
437.0,33.0,"No","Travel_Rarely","Research & Development",1.0,4.0,"Medical","Female",4.0,"Manufacturing Director","Single",44650.0,0.0,13.0,0.0,"6",3.0,5.0,1.0,4.0,3.0,3.0,"2","4","3"
438.0,37.0,"Yes","Travel_Rarely","Sales",10.0,4.0,"Marketing","Female",3.0,"Human Resources","Married",30720.0,5.0,14.0,0.0,"17",3.0,14.0,11.0,7.0,2.0,3.0,"1","3","1"
439.0,45.0,"No","Non-Travel","Research & Development",8.0,1.0,"Life Sciences","Male",2.0,"Sales Executive","Married",33190.0,1.0,12.0,1.0,"9",3.0,9.0,0.0,8.0,3.0,3.0,"3","2","2"
440.0,29.0,"No","Travel_Frequently","Research & Development",29.0,1.0,"Life Sciences","Male",1.0,"Sales Representative","Married",192020.0,1.0,12.0,0.0,"3",5.0,3.0,0.0,2.0,3.0,3.0,"3","4","3"
441.0,35.0,"No","Travel_Rarely","Human Resources",1.0,3.0,"Human Resources","Male",3.0,"Laboratory Technician","Married",136750.0,1.0,15.0,3.0,"5",5.0,5.0,1.0,0.0,2.0,3.0,"3","3","3"
442.0,52.0,"No","Travel_Rarely","Research & Development",5.0,4.0,"Other","Male",1.0,"Laboratory Technician","Married",29110.0,2.0,17.0,2.0,"26",3.0,9.0,7.0,8.0,3.0,3.0,"4","4","2"
443.0,58.0,"Yes","Travel_Rarely","Sales",9.0,2.0,"Medical","Female",4.0,"Sales Executive","Single",59570.0,4.0,14.0,1.0,"7",2.0,1.0,0.0,0.0,1.0,3.0,"4","3","3"
444.0,53.0,"No","Travel_Rarely","Research & Development",9.0,3.0,"Technical Degree","Male",1.0,"Manager","Divorced",39200.0,6.0,16.0,1.0,"22",3.0,17.0,15.0,2.0,3.0,3.0,"3","3","4"
445.0,30.0,"No","Travel_Rarely","Sales",3.0,4.0,"Marketing","Male",1.0,"Sales Executive","Divorced",64340.0,5.0,14.0,1.0,"10",3.0,8.0,7.0,7.0,2.0,3.0,"3","3","4"
446.0,38.0,"No","Non-Travel","Sales",4.0,3.0,"Life Sciences","Male",2.0,"Research Director","Single",100480.0,1.0,23.0,1.0,"6",2.0,5.0,1.0,3.0,3.0,4.0,"3","4","3"
447.0,35.0,"No","Travel_Rarely","Sales",1.0,2.0,"Life Sciences","Female",2.0,"Healthcare Representative","Divorced",109380.0,6.0,14.0,2.0,"12",2.0,10.0,0.0,8.0,1.0,3.0,"4","4","3"
448.0,39.0,"No","Travel_Rarely","Sales",1.0,1.0,"Marketing","Male",2.0,"Research Scientist","Single",23400.0,0.0,11.0,1.0,"9",2.0,8.0,0.0,7.0,2.0,3.0,"1","3","3"
449.0,40.0,"Yes","Non-Travel","Research & Development",2.0,4.0,"Life Sciences","Male",1.0,"Human Resources","Single",65450.0,4.0,15.0,0.0,"22",2.0,1.0,0.0,0.0,3.0,3.0,"2","2","2"
450.0,47.0,"No","Travel_Frequently","Research & Development",7.0,4.0,"Life Sciences","Male",3.0,"Sales Executive","Divorced",69310.0,1.0,11.0,0.0,"20",3.0,19.0,2.0,7.0,3.0,3.0,"3","3","4"
451.0,36.0,"No","Non-Travel","Sales",28.0,1.0,"Life Sciences","Male",2.0,"Research Scientist","Divorced",48980.0,4.0,13.0,1.0,"12",3.0,7.0,0.0,7.0,3.0,3.0,"1","4","3"
452.0,31.0,"Yes","Non-Travel","Research & Development",28.0,4.0,"Medical","Male",2.0,"Research Scientist","Single",25930.0,0.0,21.0,0.0,"4",2.0,3.0,1.0,2.0,3.0,4.0,"3","1","3"
453.0,33.0,"No","Non-Travel","Sales",15.0,3.0,"Other","Male",4.0,"Research Director","Single",194360.0,1.0,19.0,2.0,"10",4.0,10.0,6.0,0.0,3.0,3.0,"4","3","3"
454.0,29.0,"Yes","Travel_Rarely","Human Resources",3.0,5.0,"Life Sciences","Male",1.0,"Sales Executive","Single",27230.0,6.0,11.0,1.0,"3",2.0,0.0,0.0,0.0,2.0,3.0,"4","1","3"
455.0,33.0,"No","Travel_Rarely","Research & Development",2.0,2.0,"Technical Degree","Male",2.0,"Laboratory Technician","Single",34790.0,3.0,12.0,0.0,"5",3.0,3.0,0.0,2.0,3.0,3.0,"2","4","3"
456.0,45.0,"No","Travel_Rarely","Research & Development",26.0,1.0,"Medical","Female",3.0,"Healthcare Representative","Divorced",27940.0,3.0,19.0,1.0,"8",2.0,5.0,0.0,2.0,3.0,3.0,"4","4","3"
457.0,50.0,"No","Travel_Rarely","Sales",10.0,1.0,"Life Sciences","Female",1.0,"Manufacturing Director","Divorced",52490.0,9.0,21.0,2.0,"32",2.0,5.0,1.0,3.0,2.0,4.0,"4","4","2"
458.0,33.0,"No","Travel_Frequently","Sales",1.0,3.0,"Marketing","Male",2.0,"Human Resources","Married",21760.0,1.0,14.0,1.0,"6",2.0,6.0,1.0,2.0,2.0,3.0,"3","2","3"
459.0,41.0,"No","Travel_Frequently","Sales",11.0,3.0,"Other","Male",1.0,"Laboratory Technician","Divorced",168720.0,2.0,15.0,1.0,"21",2.0,18.0,0.0,11.0,3.0,3.0,"1","3","4"
460.0,27.0,"No","Travel_Rarely","Research & Development",20.0,4.0,"Other","Male",2.0,"Manufacturing Director","Married",34850.0,9.0,17.0,2.0,"4",2.0,2.0,2.0,2.0,3.0,3.0,"3","2","3"
461.0,45.0,"No","Non-Travel","Sales",2.0,3.0,"Medical","Female",1.0,"Sales Executive","Married",66440.0,1.0,12.0,0.0,"9",3.0,9.0,0.0,8.0,4.0,3.0,"4","1","3"
462.0,47.0,"No","Travel_Rarely","Sales",18.0,4.0,"Medical","Female",2.0,"Research Scientist","Single",55820.0,1.0,16.0,0.0,"9",3.0,9.0,0.0,7.0,3.0,3.0,"4","4","3"
463.0,30.0,"Yes","Travel_Rarely","Sales",2.0,3.0,"Life Sciences","Male",2.0,"Healthcare Representative","Married",40000.0,4.0,12.0,0.0,"7",5.0,5.0,0.0,1.0,2.0,3.0,"1","3","3"
464.0,50.0,"No","Travel_Rarely","Research & Development",1.0,3.0,"Technical Degree","Female",2.0,"Sales Executive","Married",134960.0,3.0,18.0,1.0,"22",3.0,12.0,1.0,5.0,3.0,3.0,"4","3","3"
465.0,38.0,"No","Travel_Frequently","Research & Development",13.0,3.0,"Technical Degree","Male",1.0,"Manufacturing Director","Married",32100.0,0.0,17.0,2.0,"3",5.0,2.0,0.0,2.0,2.0,3.0,"3","3","2"
466.0,46.0,"No","Travel_Rarely","Research & Development",28.0,3.0,"Medical","Female",3.0,"Human Resources","Divorced",190450.0,6.0,11.0,3.0,"13",2.0,8.0,0.0,7.0,3.0,3.0,"4","3","3"
467.0,24.0,"No","Travel_Rarely","Sales",28.0,3.0,"Life Sciences","Female",1.0,"Healthcare Representative","Divorced",118490.0,1.0,16.0,1.0,"5",3.0,4.0,3.0,2.0,3.0,3.0,"4","3","3"
468.0,35.0,"Yes","Travel_Rarely","Sales",24.0,3.0,"Medical","Male",3.0,"Healthcare Representative","Divorced",20700.0,1.0,13.0,3.0,"5",1.0,4.0,0.0,2.0,2.0,3.0,"3","2","1"
469.0,31.0,"No","Travel_Frequently","Research & Development",5.0,2.0,"Technical Degree","Male",2.0,"Sales Executive","Married",65020.0,1.0,12.0,0.0,"4",3.0,4.0,0.0,3.0,3.0,3.0,"3","1","3"
470.0,18.0,"No","Non-Travel","Sales",5.0,4.0,"Other","Male",2.0,"Manager","Single",32300.0,1.0,12.0,1.0,"0",3.0,0.0,0.0,0.0,3.0,3.0,"2","4","3"
471.0,54.0,"No","Travel_Rarely","Sales",23.0,3.0,"Medical","Female",1.0,"Laboratory Technician","Married",136030.0,8.0,13.0,1.0,"22",2.0,10.0,0.0,8.0,3.0,3.0,"3","3","3"
472.0,35.0,"No","Travel_Rarely","Research & Development",6.0,4.0,"Medical","Female",1.0,"Manufacturing Director","Divorced",119960.0,1.0,19.0,2.0,"16",3.0,16.0,10.0,1.0,3.0,3.0,"3","3","2"
473.0,30.0,"No","Travel_Rarely","Research & Development",4.0,3.0,"Life Sciences","Female",5.0,"Healthcare Representative","Married",56050.0,0.0,12.0,1.0,"9",0.0,8.0,1.0,7.0,2.0,3.0,"2","1","2"
474.0,20.0,"Yes","Travel_Rarely","Research & Development",2.0,2.0,"Life Sciences","Female",2.0,"Research Scientist","Single",63970.0,1.0,17.0,1.0,"1",3.0,1.0,0.0,0.0,3.0,3.0,"4","1","3"
475.0,30.0,"Yes","Travel_Frequently","Research & Development",8.0,4.0,"Medical","Male",1.0,"Sales Executive","Single",191440.0,0.0,11.0,0.0,"4",3.0,3.0,1.0,2.0,3.0,3.0,"2","2","3"
476.0,26.0,"No","Travel_Rarely","Sales",1.0,3.0,"Marketing","Female",2.0,"Research Scientist","Married",175840.0,1.0,20.0,0.0,"8",2.0,8.0,1.0,3.0,3.0,4.0,"4","4","3"
477.0,22.0,"No","Travel_Rarely","Research & Development",8.0,3.0,"Other","Male",2.0,"Sales Representative","Married",49070.0,2.6948303347756775,21.0,1.0,"4",2.0,4.0,1.0,1.0,3.0,4.0,"2","1","2"
478.0,48.0,"No","Travel_Rarely","Human Resources",2.0,4.0,"Medical","Male",2.0,"Sales Executive","Single",45540.0,2.0,11.0,2.0,"19",3.0,2.0,2.0,2.0,3.0,3.0,"1","3","3"
479.0,48.0,"No","Travel_Rarely","Sales",3.0,3.0,"Medical","Male",1.0,"Research Director","Single",54150.0,7.0,11.0,1.0,"27",1.0,15.0,4.0,8.0,3.0,3.0,"3","3","3"
480.0,41.0,"No","Travel_Rarely","Research & Development",2.0,3.0,"Life Sciences","Male",2.0,"Research Scientist","Single",47410.0,6.0,16.0,0.0,"8",3.0,2.0,2.0,1.0,3.0,3.0,"4","3","3"
481.0,39.0,"No","Travel_Rarely","Sales",2.0,3.0,"Life Sciences","Male",3.0,"Human Resources","Married",21150.0,1.0,18.0,0.0,"21",3.0,21.0,11.0,8.0,4.0,3.0,"4","4","3"
482.0,27.0,"No","Travel_Rarely","Research & Development",3.0,3.0,"Life Sciences","Male",2.0,"Human Resources","Married",31610.0,0.0,13.0,2.0,"4",0.0,3.0,2.0,2.0,3.0,3.0,"1","4","3"
483.0,35.0,"No","Travel_Rarely","Sales",24.0,3.0,"Medical","Male",5.0,"Sales Executive","Divorced",57450.0,1.0,17.0,3.0,"3",4.0,3.0,1.0,2.0,3.0,3.0,"2","4","2"
484.0,42.0,"No","Travel_Rarely","Research & Development",23.0,4.0,"Other","Male",1.0,"Research Scientist","Married",23730.0,6.0,14.0,1.0,"21",3.0,1.0,0.0,0.0,4.0,3.0,"4","3","NA"
485.0,50.0,"No","Travel_Rarely","Sales",27.0,3.0,"Medical","Male",2.0,"Sales Executive","Married",33100.0,4.0,22.0,1.0,"8",3.0,1.0,0.0,0.0,4.0,4.0,"1","4","3"
486.0,59.0,"No","Travel_Rarely","Research & Development",16.0,4.0,"Medical","Female",5.0,"Laboratory Technician","Single",186650.0,3.0,12.0,0.0,"30",3.0,5.0,4.0,3.0,2.0,3.0,"3","4","3"
487.0,37.0,"Yes","Travel_Rarely","Sales",15.0,3.0,"Marketing","Male",2.0,"Laboratory Technician","Married",44850.0,5.0,11.0,1.0,"15",2.0,1.0,0.0,0.0,4.0,3.0,"1","2","1"
488.0,55.0,"No","Travel_Frequently","Research & Development",26.0,2.0,"Life Sciences","Female",2.0,"Sales Executive","Married",27890.0,3.0,13.0,1.0,"17",2.0,8.0,6.0,7.0,2.0,3.0,"3","2","3"
489.0,41.0,"No","Non-Travel","Research & Development",19.0,1.0,"Life Sciences","Male",2.0,"Research Scientist","Divorced",58280.0,1.0,13.0,0.0,"21",0.0,21.0,5.0,10.0,3.0,3.0,"2","3","3"
490.0,38.0,"No","Travel_Rarely","Research & Development",24.0,2.0,"Other","Female",1.0,"Laboratory Technician","Single",23260.0,8.0,14.0,0.0,"19",3.0,1.0,0.0,0.0,4.0,3.0,"NA","4","3"
491.0,26.0,"Yes","Non-Travel","Research & Development",21.0,1.0,"Life Sciences","Female",1.0,"Manufacturing Director","Single",135250.0,8.0,17.0,1.0,"7",4.0,2.0,2.0,2.0,2.0,3.0,"2","1","3"
492.0,52.0,"Yes","Travel_Rarely","Research & Development",5.0,4.0,"Medical","Female",4.0,"Human Resources","Married",14200.0,1.0,13.0,1.0,"33",2.0,32.0,6.0,9.0,4.0,3.0,"1","4","3"
493.0,44.0,"No","Travel_Rarely","Research & Development",16.0,3.0,"Life Sciences","Female",1.0,"Healthcare Representative","Married",80200.0,3.0,11.0,1.0,"23",2.0,12.0,11.0,11.0,3.0,3.0,"4","4","3"
494.0,50.0,"No","Non-Travel","Human Resources",2.0,2.0,"Life Sciences","Male",1.0,"Laboratory Technician","Married",36880.0,0.0,11.0,0.0,"19",3.0,18.0,0.0,13.0,2.0,3.0,"4","3","3"
495.0,36.0,"Yes","Travel_Rarely","Sales",2.0,4.0,"Technical Degree","Male",4.0,"Sales Executive","Single",54820.0,1.0,18.0,0.0,"18",3.0,17.0,15.0,14.0,3.0,3.0,"3","1","3"
496.0,39.0,"No","Travel_Frequently","Sales",11.0,3.0,"Marketing","Male",1.0,"Sales Executive","Single",160150.0,1.0,11.0,0.0,"21",3.0,21.0,2.0,8.0,4.0,3.0,"4","1","3"
497.0,33.0,"No","Non-Travel","Sales",9.0,2.0,"Technical Degree","Male",5.0,"Sales Representative","Single",12000.0,0.0,11.0,1.0,"3",3.0,2.0,2.0,2.0,3.0,3.0,"2","4","2"
498.0,45.0,"No","Travel_Rarely","Research & Development",7.0,2.0,"Other","Male",1.0,"Human Resources","Married",56610.0,3.0,12.0,0.0,"26",2.0,9.0,1.0,1.0,2.0,3.0,"4","4","4"
499.0,32.0,"No","Non-Travel","Research & Development",15.0,3.0,"Medical","Male",2.0,"Manager","Single",69290.0,9.0,20.0,0.0,"10",6.0,8.0,7.0,7.0,1.0,4.0,"4","3","3"
500.0,34.0,"No","Travel_Rarely","Sales",6.0,4.0,"Marketing","Male",2.0,"Research Director","Divorced",96130.0,0.0,12.0,1.0,"16",5.0,15.0,0.0,9.0,2.0,3.0,"2","4","2"
501.0,59.0,"No","Travel_Rarely","Research & Development",5.0,3.0,"Life Sciences","Male",2.0,"Research Scientist","Married",56740.0,3.0,12.0,0.0,"14",6.0,6.0,0.0,4.0,3.0,3.0,"2","4","1"
502.0,45.0,"No","Travel_Rarely","Research & Development",16.0,1.0,"Medical","Male",2.0,"Sales Executive","Single",54840.0,1.0,20.0,3.0,"6",6.0,6.0,0.0,4.0,3.0,4.0,"2","2","3"
503.0,53.0,"No","Travel_Frequently","Sales",8.0,2.0,"Medical","Male",2.0,"Research Scientist","Married",120610.0,2.0,20.0,1.0,"30",2.0,15.0,6.0,12.0,4.0,4.0,"3","2","3"
504.0,36.0,"Yes","Travel_Rarely","Research & Development",7.0,2.0,"Life Sciences","Female",1.0,"Research Scientist","Divorced",56600.0,7.0,12.0,0.0,"9",3.0,1.0,0.0,0.0,3.0,3.0,"1","3","2"
505.0,26.0,"Yes","Travel_Frequently","Sales",2.0,3.0,"Life Sciences","Male",2.0,"Research Scientist","Married",48210.0,6.0,14.0,2.0,"6",2.0,3.0,1.0,2.0,3.0,3.0,"1","1","3"
506.0,34.0,"No","Travel_Rarely","Research & Development",2.0,2.0,"Life Sciences","Male",1.0,"Sales Representative","Married",64100.0,1.0,13.0,1.0,"1",5.0,1.0,0.0,0.0,2.0,3.0,"3","3","3"
507.0,28.0,"No","Travel_Rarely","Research & Development",10.0,3.0,"Other","Male",2.0,"Sales Representative","Married",52100.0,1.0,15.0,0.0,"1",1.0,1.0,0.0,0.0,4.0,3.0,"4","2","3"
508.0,38.0,"No","Travel_Frequently","Sales",9.0,4.0,"Medical","Male",2.0,"Research Scientist","Married",26950.0,3.0,14.0,1.0,"8",4.0,2.0,2.0,2.0,1.0,3.0,"3","3","3"
509.0,50.0,"No","Travel_Rarely","Research & Development",5.0,4.0,"Life Sciences","Male",1.0,"Sales Executive","Married",118780.0,2.0,13.0,1.0,"29",2.0,8.0,7.0,7.0,3.0,3.0,"2","3","2"
510.0,37.0,"No","Travel_Rarely","Research & Development",1.0,3.0,"Life Sciences","Male",1.0,"Laboratory Technician","Single",170680.0,3.0,23.0,0.0,"8",6.0,4.0,0.0,1.0,3.0,4.0,"4","2","2"
511.0,40.0,"No","Travel_Rarely","Human Resources",2.0,3.0,"Medical","Male",5.0,"Sales Executive","Married",24550.0,1.0,15.0,1.0,"8",2.0,7.0,7.0,5.0,3.0,3.0,"3","1","2"
512.0,26.0,"No","Travel_Frequently","Research & Development",3.0,3.0,"Medical","Male",2.0,"Laboratory Technician","Divorced",139640.0,1.0,11.0,2.0,"5",1.0,5.0,1.0,3.0,2.0,3.0,"1","3","3"
513.0,46.0,"No","Travel_Rarely","Research & Development",2.0,1.0,"Medical","Female",3.0,"Research Scientist","Divorced",49410.0,9.0,13.0,2.0,"23",2.0,2.0,2.0,2.0,2.0,3.0,"4","4","3"
514.0,54.0,"No","Travel_Rarely","Research & Development",5.0,3.0,"Medical","Female",2.0,"Manufacturing Director","Married",24780.0,6.0,11.0,0.0,"13",0.0,9.0,7.0,0.0,3.0,3.0,"3","3","3"
515.0,56.0,"No","Travel_Frequently","Research & Development",1.0,2.0,"Life Sciences","Female",2.0,"Manufacturing Director","Married",52280.0,2.0,11.0,0.0,"18",4.0,5.0,0.0,3.0,3.0,3.0,"1","3","3"
516.0,36.0,"No","Travel_Rarely","Research & Development",4.0,2.0,"Life Sciences","Female",2.0,"Human Resources","Single",44780.0,0.0,18.0,1.0,"15",3.0,14.0,7.0,8.0,3.0,3.0,"4","4","2"
517.0,55.0,"No","Non-Travel","Research & Development",2.0,3.0,"Medical","Female",2.0,"Manager","Single",75470.0,7.0,16.0,0.0,"31",2.0,9.0,6.0,2.0,2.0,3.0,"3","1","4"
518.0,43.0,"No","Travel_Rarely","Sales",25.0,2.0,"Life Sciences","Male",3.0,"Research Scientist","Divorced",50550.0,5.0,22.0,0.0,"18",2.0,1.0,0.0,0.0,2.0,4.0,"3","4","3"
519.0,20.0,"Yes","Travel_Frequently","Sales",8.0,3.0,"Marketing","Male",3.0,"Sales Executive","Single",34640.0,1.0,20.0,0.0,"2",3.0,2.0,0.0,2.0,2.0,4.0,"4","4","3"
520.0,21.0,"Yes","Travel_Rarely","Research & Development",1.0,4.0,"Life Sciences","Male",1.0,"Manager","Single",57750.0,1.0,18.0,0.0,"1",2.0,1.0,1.0,0.0,3.0,3.0,"3","1","2"
521.0,46.0,"No","Travel_Rarely","Sales",12.0,3.0,"Marketing","Female",3.0,"Healthcare Representative","Divorced",89430.0,8.0,12.0,1.0,"19",6.0,16.0,1.0,7.0,3.0,3.0,"4","1","3"
522.0,51.0,"Yes","Travel_Rarely","Sales",23.0,3.0,"Medical","Female",2.0,"Research Scientist","Married",192720.0,9.0,20.0,0.0,"18",2.0,10.0,2.0,7.0,3.0,4.0,"1","3","4"
523.0,28.0,"Yes","Non-Travel","Research & Development",19.0,4.0,"Life Sciences","Female",4.0,"Laboratory Technician","Single",52380.0,1.0,17.0,1.0,"10",4.0,10.0,1.0,9.0,2.0,3.0,"2","1","2"
524.0,26.0,"No","Travel_Rarely","Research & Development",5.0,4.0,"Medical","Female",2.0,"Sales Executive","Married",46820.0,1.0,11.0,1.0,"6",3.0,5.0,1.0,3.0,1.0,3.0,"1","1","3"
525.0,30.0,"No","Travel_Rarely","Research & Development",8.0,3.0,"Medical","Female",1.0,"Sales Executive","Married",183000.0,0.0,14.0,0.0,"7",6.0,6.0,0.0,2.0,3.0,3.0,"3","1","2"
526.0,41.0,"No","Travel_Rarely","Sales",1.0,4.0,"Life Sciences","Female",1.0,"Research Director","Married",52570.0,1.0,14.0,0.0,"10",2.0,10.0,0.0,8.0,4.0,3.0,"2","3","3"
527.0,38.0,"No","Travel_Rarely","Research & Development",5.0,3.0,"Technical Degree","Male",1.0,"Sales Executive","Married",63490.0,0.0,11.0,0.0,"20",3.0,19.0,1.0,9.0,3.0,3.0,"3","3","2"
528.0,40.0,"No","Travel_Rarely","Sales",1.0,4.0,"Marketing","Male",1.0,"Sales Executive","Married",48690.0,4.0,12.0,0.0,"14",2.0,11.0,11.0,1.0,3.0,3.0,"1","4","3"
529.0,27.0,"No","Non-Travel","Sales",11.0,3.0,"Technical Degree","Female",2.0,"Laboratory Technician","Married",99850.0,1.0,14.0,1.0,"3",3.0,3.0,1.0,2.0,2.0,3.0,"1","3","3"
530.0,55.0,"No","Travel_Frequently","Research & Development",23.0,5.0,"Life Sciences","Male",3.0,"Laboratory Technician","Married",36970.0,3.0,13.0,1.0,"23",1.0,3.0,1.0,2.0,3.0,3.0,"4","2","3"
531.0,28.0,"No","Travel_Rarely","Research & Development",1.0,3.0,"Life Sciences","Male",2.0,"Healthcare Representative","Single",74570.0,3.0,11.0,2.0,"10",1.0,8.0,1.0,7.0,4.0,3.0,"3","3","4"
532.0,44.0,"Yes","Travel_Rarely","Research & Development",18.0,4.0,"Life Sciences","Female",2.0,"Sales Executive","Married",21190.0,9.0,15.0,0.0,"24",3.0,20.0,3.0,6.0,3.0,3.0,"2","1","3"
533.0,33.0,"No","Travel_Rarely","Sales",23.0,4.0,"Marketing","Female",4.0,"Sales Executive","Divorced",39830.0,4.0,12.0,0.0,"9",3.0,3.0,1.0,2.0,3.0,3.0,"4","4","3"
534.0,35.0,"Yes","Travel_Rarely","Sales",7.0,4.0,"Life Sciences","Male",3.0,"Sales Representative","Single",61180.0,0.0,21.0,1.0,"9",3.0,8.0,4.0,7.0,2.0,4.0,"4","1","3"
535.0,33.0,"Yes","Travel_Frequently","Research & Development",1.0,2.0,"Life Sciences","Female",1.0,"Sales Executive","Single",62140.0,1.0,19.0,2.0,"14",3.0,13.0,3.0,8.0,3.0,3.0,"1","3","3"
536.0,28.0,"No","Travel_Rarely","Human Resources",1.0,1.0,"Human Resources","Male",2.0,"Research Scientist","Divorced",63470.0,1.0,15.0,1.0,"4",2.0,4.0,2.0,2.0,3.0,3.0,"1","3","2"
537.0,34.0,"No","Travel_Frequently","Sales",29.0,4.0,"Marketing","Male",1.0,"Research Scientist","Single",115100.0,0.0,14.0,1.0,"7",5.0,6.0,0.0,4.0,3.0,3.0,"1","4","2"
538.0,37.0,"No","Travel_Rarely","Research & Development",7.0,4.0,"Life Sciences","Male",4.0,"Sales Executive","Divorced",71430.0,2.0,21.0,0.0,"8",6.0,1.0,0.0,0.0,2.0,4.0,"4","4","3"
539.0,25.0,"Yes","Travel_Rarely","Human Resources",25.0,4.0,"Human Resources","Female",2.0,"Research Scientist","Married",82680.0,1.0,12.0,0.0,"7",3.0,7.0,5.0,6.0,2.0,3.0,"4","4","4"
540.0,26.0,"Yes","Travel_Rarely","Sales",8.0,2.0,"Marketing","Male",2.0,"Sales Executive","Divorced",80950.0,1.0,15.0,0.0,"1",3.0,1.0,0.0,0.0,4.0,3.0,"1","3","2"
541.0,33.0,"Yes","Travel_Rarely","Research & Development",8.0,2.0,"Life Sciences","Male",4.0,"Manufacturing Director","Single",29040.0,4.0,13.0,0.0,"5",2.0,2.0,2.0,2.0,3.0,3.0,"1","2","3"
542.0,42.0,"No","Travel_Rarely","Research & Development",11.0,1.0,"Life Sciences","Male",4.0,"Research Scientist","Married",60320.0,0.0,14.0,0.0,"23",2.0,22.0,13.0,7.0,2.0,3.0,"4","1","3"
543.0,28.0,"Yes","Travel_Frequently","Research & Development",7.0,3.0,"Life Sciences","Male",2.0,"Manager","Divorced",29760.0,1.0,14.0,0.0,"1",3.0,1.0,0.0,0.0,3.0,3.0,"1","2","3"
544.0,50.0,"Yes","Travel_Frequently","Research & Development",1.0,4.0,"Medical","Male",2.0,"Research Scientist","Single",159920.0,3.0,14.0,0.0,"5",3.0,0.0,0.0,0.0,3.0,3.0,"4","3","3"
545.0,33.0,"No","Travel_Frequently","Sales",9.0,3.0,"Medical","Female",2.0,"Research Scientist","Married",46490.0,0.0,12.0,0.0,"4",2.0,3.0,0.0,2.0,2.0,3.0,"4","2","3"
546.0,34.0,"No","Non-Travel","Sales",1.0,1.0,"Marketing","Female",2.0,"Research Director","Married",26960.0,3.0,23.0,0.0,"6",3.0,0.0,0.0,0.0,3.0,4.0,"3","4","3"
547.0,48.0,"No","Non-Travel","Sales",2.0,1.0,"Life Sciences","Male",2.0,"Sales Executive","Single",23700.0,2.0,11.0,0.0,"27",3.0,5.0,2.0,1.0,3.0,3.0,"1","4","2"
548.0,45.0,"No","Non-Travel","Research & Development",1.0,3.0,"Medical","Female",2.0,"Human Resources","Married",125040.0,1.0,12.0,1.0,"15",2.0,15.0,4.0,12.0,3.0,3.0,"2","3","3"
549.0,52.0,"No","Travel_Rarely","Sales",1.0,3.0,"Life Sciences","Male",1.0,"Sales Executive","Single",59740.0,7.0,18.0,1.0,"18",6.0,8.0,4.0,0.0,3.0,3.0,"2","2","3"
